"","MARK_ID","PREFIXNUMB","BANDNUMBER","RECAP","SPECIESCOD","SPECIESNUM","STATUS","REMARKCD","AGE","SEX","WT","CULMEN","TARSUS","DATE","WING","NASALCODE","TARSALCODE","MAP_NO","FREQUENCY","NEST_NO","EASTING","NORTHING","COMMENTS","LEAD","XRAY","DNA","WAES","YEAR","REC","BANDSITE","LATITITUDE","D1","LONGITUDE","D2","REMARKS","TCOLOR","BLOOD","RTFREQ","TRAN","BRDP","SPECIES","OBS","MOMBAND","OBS2","OBS3","VIRUS","RADIO","WHOLEBLOOD","SERUM","TRAP","BTIME","RESIGHT","RESIGHT1","C_SWAB","PLOT","BANDNU_COMPLETE","Replacement 
Tarsal","Replacement 
Nasal","Date Originally 
Banded"
"1652","2003-07-22_134782437_NA","1347","82437",NA,"SPEI",NA,NA,NA,"L","F",1000,236,491,2003-07-22,NA,NA,"SA7",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782437",NA,NA,NA
"1653","2003-07-22_103752963_NA","1037","52963",TRUE,"SPEI",NA,NA,NA,"AHY","F",1219,NA,NA,2003-07-22,NA,"J52","NJ",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,0,0,"BROOD",NA,NA,NA,NA,NA,"103752963",NA,NA,NA
"1654","2003-07-22_134782440_NA","1347","82440",NA,"SPEI",NA,NA,NA,"L","F",978,228,471,2003-07-22,NA,NA,"X6T",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,0,0,"BROOD",NA,NA,NA,NA,NA,"134782440",NA,NA,NA
"1655","2003-07-22_134782439_NA","1347","82439",NA,"SPEI",NA,NA,NA,"L","F",1031,248,460,2003-07-22,NA,NA,"X4A",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782439",NA,NA,NA
"1656","2003-07-22_134782441_NA","1347","82441",NA,"SPEI",NA,NA,NA,"L","M",860,219,475,2003-07-22,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782441",NA,NA,NA
"1657","2003-07-22_134782442_NA","1347","82442",NA,"SPEI",NA,NA,NA,"L","F",859,241,476,2003-07-22,NA,NA,"X3S",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782442",NA,NA,NA
"1658","2003-07-22_134782444_NA","1347","82444",NA,"SPEI",NA,NA,NA,"L","M",889,213,465,2003-07-22,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782444",NA,NA,NA
"1659","2003-07-22_134782443_NA","1347","82443",NA,"SPEI",NA,NA,NA,"L","M",880,218,469,2003-07-22,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782443",NA,NA,NA
"1660","2003-07-22_134757975_NA","1347","57975",TRUE,"SPEI",NA,NA,NA,"AHY","F",1227,NA,NA,2003-07-22,NA,"X2X","HN",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,0,0,"BROOD",NA,NA,NA,NA,NA,"134757975",NA,NA,NA
"1661","2003-07-23_134752153_NA","1347","52153",TRUE,"SPEI",NA,NA,NA,"AHY","F",1326,NA,NA,2003-07-23,NA,"A8S",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134752153",NA,NA,NA
"1662","2003-07-23_134782445_NA","1347","82445",NA,"SPEI",NA,NA,NA,"L","M",836,220,464,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782445",NA,NA,NA
"1663","2003-07-23_134752188_NA","1347","52188",NA,"SPEI",NA,NA,NA,"L","F",787,226,437,2003-07-23,NA,NA,"X51",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134752188",NA,NA,NA
"1664","2003-07-23_134782446_NA","1347","82446",NA,"SPEI",NA,NA,NA,"L","F",789,226,461,2003-07-23,NA,NA,"X8T",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782446",NA,NA,NA
"1665","2003-07-23_134752184_NA","1347","52184",NA,"SPEI",NA,NA,NA,"L","M",763,222,461,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134752184",NA,NA,NA
"1666","2003-07-23_134752185_NA","1347","52185",NA,"SPEI",NA,NA,NA,"L","F",752,233,449,2003-07-23,NA,NA,"XT5",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134752185",NA,NA,NA
"1667","2003-07-23_134782448_NA","1347","82448",TRUE,"SPEI",NA,NA,NA,"AHY","F",1301,269,458,2003-07-23,NA,"7X1","X5H",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782448",NA,NA,NA
"1668","2003-07-23_134782447_NA","1347","82447",NA,"SPEI",NA,NA,NA,"L","M",827,213,461,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782447",NA,NA,NA
"1669","2003-07-23_134782404_NA","1347","82404",NA,"SPEI",NA,NA,NA,"L","F",869,227,463,2003-07-23,NA,NA,"XH9",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782404",NA,NA,NA
"1670","2003-07-23_134782449_NA","1347","82449",NA,"SPEI",NA,NA,NA,"L","M",594,195,459,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782449",NA,NA,NA
"1671","2003-07-23_134782405_NA","1347","82405",NA,"SPEI",NA,NA,NA,"L","F",841,226,442,2003-07-23,NA,NA,"X5A",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782405",NA,NA,NA
"1672","2003-07-23_134782450_NA","1347","82450",NA,"SPEI",NA,NA,NA,"L","F",849,235,457,2003-07-23,NA,NA,"X7S",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782450",NA,NA,NA
"1673","2003-07-23_134782412_NA","1347","82412",NA,"SPEI",NA,NA,NA,"L","F",811,235,445,2003-07-23,NA,NA,"X9S",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782412",NA,NA,NA
"1674","2003-07-23_134782413_NA","1347","82413",NA,"SPEI",NA,NA,NA,"L","M",852,227,464,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782413",NA,NA,NA
"1675","2003-07-23_134782351_NA","1347","82351",NA,"SPEI",NA,NA,NA,"L","F",828,230,445,2003-07-23,NA,NA,"XJ3",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782351",NA,NA,NA
"1676","2003-07-23_134782414_NA","1347","82414",NA,"SPEI",NA,NA,NA,"L","M",776,222,436,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782414",NA,NA,NA
"1677","2003-07-23_134782415_NA","1347","82415",NA,"SPEI",NA,NA,NA,"L","F",685,226,446,2003-07-23,NA,NA,"X7A",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782415",NA,NA,NA
"1678","2003-07-23_134781205_NA","1347","81205",TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2003-07-23,NA,"SS7","836",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134781205",NA,NA,NA
"1679","2003-07-23_134782352_NA","1347","82352",NA,"SPEI",NA,NA,NA,"L","F",840,210,467,2003-07-23,NA,NA,"T41",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782352",NA,NA,NA
"1680","2003-07-23_134782353_NA","1347","82353",NA,"SPEI",NA,NA,NA,"L","F",744,222,464,2003-07-23,NA,NA,"XH2",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782353",NA,NA,NA
"1681","2003-07-23_134782354_NA","1347","82354",NA,"SPEI",NA,NA,NA,"L","F",807,226,460,2003-07-23,NA,NA,"4XH",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782354",NA,NA,NA
"1682","2003-07-23_134782416_NA","1347","82416",NA,"SPEI",NA,NA,NA,"L","M",690,202,429,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782416",NA,NA,NA
"1683","2003-07-23_134782417_NA","1347","82417",NA,"SPEI",NA,NA,NA,"L","M",627,191,446,2003-07-23,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JLO",NA,NA,NA,NA,NA,NA,NA,"BROOD",NA,NA,NA,NA,NA,"134782417",NA,NA,NA
